"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Kauppatori 1, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Scandinavian","European",,,,,,,,,"info@marival.fi",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,,,,,,,"8785522","false","false","60.167397","24.952902","Laivaravintola Marival II","41","+358 50 4904618","$","1558","270","#211 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d8785522-Reviews-Laivaravintola_Marival_II-Helsinki_Uusimaa.html","http://www.marival.fi"
"Tehtaankatu 12, Helsinki 00140 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"amigo@rafla.fi",,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1380","960",,,,,"1380","900",,,,,"781955","false","false","60.158463","24.949352","Amigo","81","+358 50 3028187","","1558","283","#222 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d781955-Reviews-Amigo-Helsinki_Uusimaa.html","http://www.amigo.fi/?lang=fi"
"Elimaenkatu 9, Helsinki 05010 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Japanese","Asian",,,,,,,,,,"kokoro.suomi@gmail.com","1140","720",,,"1200","645",,,,,"1200","645",,,,,"1200","645",,,,,"1200","645",,,,,"1260","645",,,,,"1260","720",,,,,"12793826","false","false","60.19396","24.950686","KOKORO Sushi (Vallila)","26","+358 40 7088722","$$ - $$$","1558","266","#207 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12793826-Reviews-KOKORO_Sushi_Vallila-Helsinki_Uusimaa.html","http://kokorosushi.fi/"
"Bulevardi 15, Helsinki 00120 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean","Middle Eastern","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@levant.fi","1200","780",,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1260","660",,,,,"1260","660",,,,,"7817714","false","false","60.164146","24.936518","Levant","202","+358 44 9944423","$","1558","18","#16 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7817714-Reviews-Levant-Helsinki_Uusimaa.html","http://www.levant.fi"
"Luotsikatu 12 A, Helsinki 00160 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013",,,,,,,"restaurant","Indian","Asian","Nepali","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"everest@everestnokka.fi","1320","720",,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","720",,,,,"807582","false","false","60.167984","24.966612","Everest Katajanokka","326","+358 9 6221996","$$ - $$$","1558","22","#19 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d807582-Reviews-Everest_Katajanokka-Helsinki_Uusimaa.html","http://everestnokka.fi"
"Hietalahdenkatu 14, Helsinki 00180 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"info@konstanmolja.fi",,,,,"870","660",,,,,"870","660",,,,,"870","660",,,,,"870","660","1320","960",,,"870","660","1380","960",,,"1380","960",,,,,"1064110","false","false","60.164074","24.926914","Konstan Molja","970","+358 9 6947504","$$ - $$$","1558","24","#21 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1064110-Reviews-Konstan_Molja-Helsinki_Uusimaa.html","http://www.konstanmolja.fi/"
"Kanavaranta 7, Helsinki 00160 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"reservations@shelter.fi","1140","720",,,,,,,,,,,,,,,,,,,,,,,,,,,"1380","1020",,,,,"1380","960",,,,,"10766188","false","false","60.16928","24.95904","Shelter","226","+358 10 2073002","$$ - $$$","1558","23","#20 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10766188-Reviews-Shelter-Helsinki_Uusimaa.html","http://www.shelter.fi"
"Ateneuminkuja, Helsinki 00100 Finland","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse",,,,,,,,,,,,"morrisons@rafla.fi","1290","780",,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1350","660",,,,,"1350","720",,,,,"801104","false","false","60.16974","24.944056","MorriSon's","290","+358 50 4432125","","1558","315","#246 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d801104-Reviews-MorriSon_s-Helsinki_Uusimaa.html","http://morrisons.fi/helsinki/?lang=fi"
"Hameentie 1A Hakaniemen Kauppahalli, Helsinki 00530 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","European","Soups","Scandinavian","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@soupandmore.fi",,,,,"1050","660",,,,,"1050","660",,,,,"1050","660",,,,,"1050","660",,,,,"1050","660",,,,,"1050","660",,,,,"6701079","false","false","60.16606","24.952784","Soppakeittio","312","+358 9 3232070","$","1558","25","#4 of 111 Quick Bites in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d6701079-Reviews-Soppakeittio-Helsinki_Uusimaa.html","http://www.soupandmore.fi"
"Meritullinkatu 6, Helsinki 00170 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"1350","1080",,,,,"1350","1080",,,,,"1350","1080",,,,,"1350","1080",,,,,"1350","1080",,,,,"1200","960","1350","1230",,,"778318","false","false","60.170193","24.958658","Kuurna","297","+358 9 670849","$$ - $$$","1558","21","#18 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d778318-Reviews-Kuurna-Helsinki_Uusimaa.html","http://www.kuurna.fi/"
"Fabianinkatu 4, Helsinki Finland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,"960","660",,,,,"960","660",,,,,"960","660",,,,,"960","660",,,,,"960","660",,,,,,,,,,,"850533","false","false","60.166203","24.949625","Zucchini","155",,"$$ - $$$","1558","19","#3 of 111 Quick Bites in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d850533-Reviews-Zucchini-Helsinki_Uusimaa.html","http://eat.fi/fi/helsinki/zucchini"
"Sturenkatu 9, Helsinki 00510 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","Russian","Eastern European","Vegetarian Friendly","Vegan Options",,,,,,,,,"raritet.international@gmail.com","1140","720",,,"1320","780",,,,,"1320","780",,,,,"1320","780",,,,,"1320","780",,,,,"1320","780",,,,,"1320","720",,,,,"2518621","false","false","60.18806","24.945076","BLINIt Russian Restaurant","531","+358 40 0909603","$","1558","17","#15 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d2518621-Reviews-BLINIt_Russian_Restaurant-Helsinki_Uusimaa.html","http://www.blinit.fi"
"Iso Roobertinkatu 11, Helsinki 00120 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","European","Contemporary","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@restaurantnatura.com","1380","1020",,,,,,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"10139481","false","false","60.163605","24.94223","Natura","205","+358 40 6891111","$$$$","1558","20","#17 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10139481-Reviews-Natura-Helsinki_Uusimaa.html","http://www.restaurantnatura.com"
"Vilhonkatu 6, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Vegan Options",,,,,,,,,,"hello@hellostranger.fi",,,,,,,,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1500","960",,,,,"1500","960",,,,,"16863835","false","false","60.171932","24.946077","Hello Stranger","29","+358 50 4675903","$$ - $$$","1558","267","#208 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d16863835-Reviews-Hello_Stranger-Helsinki_Uusimaa.html","http://www.hellostranger.fi"
"Korkeavuorenkatu 27, Helsinki 00130 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011","restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@juuri.fi","1380","1020",,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"781542","false","false","60.16396","24.946308","Juuri","1209","+358 9 635732","$$$$","1558","34","#29 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d781542-Reviews-Juuri-Helsinki_Uusimaa.html","http://www.juuri.fi/en/"
"Urho Kekkosen katu 1 Kamppi Shopping Center, 5th Floor, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","Japanese","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@hoku.fi","960","720",,,"960","660","1260","1020",,,"960","660","1260","1020",,,"960","660","1260","1020",,,"960","660","1260","1020",,,"960","660","1260","1020",,,"960","720","1260","1020",,,"2654852","false","false","60.169476","24.9335","HOKU","361","+358 40 1646160","$$ - $$$","1558","30","#25 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d2654852-Reviews-HOKU-Helsinki_Uusimaa.html","http://www.hoku.fi"
"Annankatu 22, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","European","Scandinavian","Gluten Free Options",,,,,,,,,,"reservations@lappires.com",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"779830","false","false","60.166847","24.937057","Restaurant Lappi","1374","+358 9 645550","$$ - $$$","1558","32","#27 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d779830-Reviews-Restaurant_Lappi-Helsinki_Uusimaa.html","http://www.lappires.com/"
"Fredrikinkatu 41, Helsinki 00120 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,"restaurant","European","Central European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"varaukset@murudining.fi",,,,,,,,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"2201057","false","false","60.165215","24.935997","Restaurant Muru","633","+358 300 472335","$$$$","1558","27","#22 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d2201057-Reviews-Restaurant_Muru-Helsinki_Uusimaa.html","http://www.murudining.fi/varaukset/"
"Snellmaninkatu 16, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"info@zensushi.fi",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1080","720",,,,,"814222","false","false","60.17438","24.95277","Zen Sushi - sushi & sake","9","+358 9 671336","","1558","1041","#875 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d814222-Reviews-Zen_Sushi_sushi_sake-Helsinki_Uusimaa.html","http://www.zensushi.fi/"
"Eerikinkatu 27, Helsinki 00180 Finland","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Latin","Bar","Central American","Vegetarian Friendly",,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1440","960",,,,,"1440","960",,,,,"3599470","false","false","60.16524","24.929403","Pueblo Bar y Taqueria","97","+358 9 35401208","$$ - $$$","1558","262","#204 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d3599470-Reviews-Pueblo_Bar_y_Taqueria-Helsinki_Uusimaa.html","http://pueblobar.fi"
"Kluuvikatu 2, Helsinki 00130 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@emo-ravintola.fi","1200","840",,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1320","690",,,,,"1320","900",,,,,"4881224","false","false","60.168087","24.947542","Emo","360","+358 10 5050900","$$ - $$$","1558","29","#24 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4881224-Reviews-Emo-Helsinki_Uusimaa.html","http://www.emo-ravintola.fi"
"Etelaesplanadi 14 Kaartinkaupunki, Helsinki 00130 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","French","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"savoy@royalravintolat.com",,,,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"1440","1080",,,,,"801888","false","false","60.166992","24.947313","Restaurant Savoy","470","+358 9 61285349","$$$$","1558","33","#28 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d801888-Reviews-Restaurant_Savoy-Helsinki_Uusimaa.html","http://savoyhelsinki.fi/"
"Mikonkatu 13, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@roasberg.fi","1320","600",,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1440","480",,,,,"1440","600",,,,,"8279254","false","false","60.170467","24.944817","Cafe Roasberg","222","+358 45 6496080","$$ - $$$","1558","26","#5 of 111 Quick Bites in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d8279254-Reviews-Cafe_Roasberg-Helsinki_Uusimaa.html","http://www.roasberg.fi"
"Mannerheimintie 56, Helsinki 00260 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,"restaurant","European","Scandinavian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"aino@marcante.fi",,,,,"840","660",,,,,"840","660","1350","960",,,"840","660","1350","960",,,"840","660","1350","960",,,"840","660","1350","960",,,"1350","960",,,,,"805367","false","false","60.1812","24.927134","Ravintola Aino","956","+358 50 5387690","$$ - $$$","1558","28","#23 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d805367-Reviews-Ravintola_Aino-Helsinki_Uusimaa.html","http://www.ravintolaaino.fi"
"Aleksanterinkatu 9 Paulig Kulma, Helsinki 00100 Finland","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,"pauligkulma@juvenes.fi",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1080","660",,,,,"12086883","false","false","60.16906","24.947742","Paulig Kulma","84","+358 20 7600158","$$ - $$$","1558","272","#41 of 111 Quick Bites in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12086883-Reviews-Paulig_Kulma-Helsinki_Uusimaa.html","https://www.paulig.fi/kulma"
"Korkeavuorenkatu 47, Helsinki 00130 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Seafood",,,,,,,,,"hello@latitude25.fi",,,,,"900","660",,,,,"1200","660",,,,,"1200","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","1020",,,,,"15343305","false","false","60.166656","24.945976","Latitude 25 - Omakase","20","+358 40 0848566","$$ - $$$","1558","273","#213 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15343305-Reviews-Latitude_25_Omakase-Helsinki_Uusimaa.html","http://latitude25.fi"
