"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"The Landmark 40 Wexford Street, Dublin D02 CH68 Ireland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Bar","European","Pub","Gastropub","Vegan Options","Gluten Free Options",,,,,,,,,,,"reservations@thelandmarkdublin.ie","1410","720",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"15590976","false","false","53.337498","-6.265742","The Landmark","474","+353 1 537 9951","$$ - $$$","2493","8","#8 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15590976-Reviews-The_Landmark-Dublin_County_Dublin.html","http://www.thelandmarkdublin.ie"
"Middle Abbey Street, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013",,,,,,,,,,,"restaurant","Indian","Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"Restaurants@Govindas.ie",,,,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"943596","false","false","53.34833","-6.260804","Govindas","315","+353 1 872 7463","$","2493","217","#198 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d943596-Reviews-Govindas-Dublin_County_Dublin.html","http://www.govindas.ie/"
"2 Ardcollum Avenue Artane, Dublin D05 XW88 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Pakistani","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"hello@taza.ie","1320","780",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"17181958","false","false","53.384087","-6.206811","Taza","216","+353 1 558 2866","$$ - $$$","2493","5","#5 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d17181958-Reviews-Taza-Dublin_County_Dublin.html","http://taza.ie"
"Fishamble Street ChristChruch, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Irish","Bar","European","Pub","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,"nathytowey@gmail.com","1380","750",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"1410","630",,,,,"1470","630",,,,,"1470","630",,,,,"6403998","false","false","53.343887","-6.270142","Darkey Kelly's Bar & Restaurant","1650","+353 83 346 4682","$$ - $$$","2493","6","#6 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d6403998-Reviews-Darkey_Kelly_s_Bar_Restaurant-Dublin_County_Dublin.html","http://darkeykellys.ie"
"128 Stephen_s Green Fitzwilliam Hotel, Dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Irish","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"info@gloversalley.com",,,,,,,,,,,,,"1260","1020",,,,,"1260","1020",,,,,"855","750","1260","1080",,,"855","750","1260","1080",,,"855","750","1260","1080",,,"13477650","false","false","53.339355","-6.261267","Glovers Alley","215","+353 1 244 0733","$$$$","2493","2","#2 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13477650-Reviews-Glovers_Alley-Dublin_County_Dublin.html","http://gloversalley.ie"
"31 Wexford Street, Dublin D02 K232 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Bar","Pizza","European","Pub","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"reservations@thejar.ie","1380","900",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1500","960",,,,,"1560","960",,,,,"1560","900",,,,,"10045419","false","false","53.336967","-6.265625","The Jar","302","+353 1 557 9688","$$ - $$$","2493","216","#197 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10045419-Reviews-The_Jar-Dublin_County_Dublin.html","http://thejar.ie/"
"74 Middle Abbey Street, Dublin 1, Dublin D11 X8DH Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,"info@bobos.ie","1320","600",,,,,"1290","600",,,,,"1290","600",,,,,"1290","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"10594705","false","false","53.3483","-6.260477","BoBos Burgers Restaurant","458","+353 1 538 0800","$$ - $$$","2493","218","#199 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10594705-Reviews-BoBos_Burgers_Restaurant-Dublin_County_Dublin.html","http://www.bobos.ie"
"18-19 South William Street, Dublin DUBLIN 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Irish","Seafood","European","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"reservations@sole.ie","1410","720",,,,,,,,,,,,,,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","720",,,,,"1410","720",,,,,"13536271","false","false","53.341938","-6.262819","SOLE Seafood and Grill","860","+353 1 544 2300","$$$$","2493","4","#4 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13536271-Reviews-SOLE_Seafood_and_Grill-Dublin_County_Dublin.html","http://www.sole.ie"
"5 Aston Quay Dublin 1, Dublin D02 K504 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","Mexican","South American","Bar","Gastropub",,,,,,,,,,,,,,"thehungrymexican@gmail.com","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"5570591","false","false","53.346493","-6.261424","The Hungry Mexican Restaurant","564","+353 1 555 9057","","2493","133","#121 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d5570591-Reviews-The_Hungry_Mexican_Restaurant-Dublin_County_Dublin.html","http://www.thehungrymexican.ie"
"Main Street, Rathfarnham Village Dublin 14, Dublin Dublin 14 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Irish","European","Wine Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"1260","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"6615924","false","false","53.29895","-6.285461","Enigma Grill & Wine Bar","174","+353 1 492 0260","$$ - $$$","2493","469","#414 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d6615924-Reviews-Enigma_Grill_Wine_Bar-Dublin_County_Dublin.html","http://www.enigmagrill.com"
"Number 2 Lord Edward Street, Dublin DUBLIN 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Irish","European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"info@copperalleybistro.ie","1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"1320","450",,,,,"3524810","false","false","53.34359","-6.270126","Copper Alley Bistro","818","+353 1 677 0603","$$ - $$$","2493","212","#193 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d3524810-Reviews-Copper_Alley_Bistro-Dublin_County_Dublin.html","http://www.copperalleybistro.ie"
"50-51 Dame Street Dublin 2, Dublin D2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","American","Irish","Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"info@bobos.ie","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1410","600",,,,,"1410","600",,,,,"4299689","false","false","53.344242","-6.263924","Bobo's Burgers Restaurant","2067","+353 1 538 0100","$$ - $$$","2493","220","#201 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d4299689-Reviews-Bobo_s_Burgers_Restaurant-Dublin_County_Dublin.html","http://www.bobos.ie/"
"11 Baggot Street Upper Dublin 4, Dublin D04 HN92 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","Irish","European","Wine Bar","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"info@bloombrasserie.ie","1290","1020",,,,,,,,,,,,,,,,,"1290","1020",,,,,"1290","1020",,,,,"1290","1020",,,,,"1290","1020",,,,,"1587791","false","false","53.333794","-6.24483","Bloom Brasserie","1905","+353 1 668 7170","$$ - $$$","2493","7","#7 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html","http://www.bloombrasserie.ie/"
"Talbot Street Number 4, Dublin D01 X8F8 Ireland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"info@eatokyotalbot.ie","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1350","720",,,,,"1380","720",,,,,"1380","720",,,,,"15319186","false","false","53.35028","-6.257461","Eatokyo Asian Street Food","84","+353 1 878 2612","$$ - $$$","2493","1","#1 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15319186-Reviews-Eatokyo_Asian_Street_Food-Dublin_County_Dublin.html","http://www.eatokyo.ie"
"Jasonia Centre 76 Dame Street, Dublin D02 YY54 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Grill","Mediterranean","European","Greek","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"mykonostaverna@dublin.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"8287536","false","false","53.344162","-6.266506","Mykonos Taverna","728","+353 1 561 3745","$$ - $$$","2493","215","#196 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8287536-Reviews-Mykonos_Taverna-Dublin_County_Dublin.html","http://www.mykonosdublin.com/"
"7 Baggot Street Upper Dublin 4, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"baggot@zakura.ie","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"8797636","false","false","53.33382","-6.24486","Zakura Izakaya","158","+353 1 563 8000","$$ - $$$","2493","213","#194 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8797636-Reviews-Zakura_Izakaya-Dublin_County_Dublin.html","http://www.zakura.ie"
"14/15 Saint Andrew Street, Dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,"restaurant","Contemporary","Asian","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"eat@redtorchginger.ie","1245","960",,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1275","720",,,,,"1290","720",,,,,"1290","780",,,,,"799247","false","false","53.34345","-6.261905","Red Torch Ginger","1633","+353 1 677 3363","$$ - $$$","2493","51","#45 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d799247-Reviews-Red_Torch_Ginger-Dublin_County_Dublin.html","http://www.redtorchginger.ie"
"43 Camden Street, Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10004867","false","false","53.333908","-6.265144","Pickle","732","+353 1 555 7755","$$ - $$$","2493","55","#49 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10004867-Reviews-Pickle-Dublin_County_Dublin.html","http://www.picklerestaurant.com"
"Hanover Quay Grand Canal Dock, Dublin D2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","Irish","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"herbstreetdublin@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1379594","false","false","53.344105","-6.237719","Herbstreet","727","+353 1 675 3875","$$ - $$$","2493","219","#200 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1379594-Reviews-Herbstreet-Dublin_County_Dublin.html","http://www.herbstreet.ie"
"27 Richmond Street South Portobello, Dublin 2 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,"restaurant","Mediterranean","European","Spanish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"vivaespanaltd@hotmail.com",,,,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"2104240","false","false","53.330868","-6.264414","Viva","405","+353 1 424 4043","$$ - $$$","2493","211","#192 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2104240-Reviews-Viva-Dublin_County_Dublin.html","http://www.facebook.com/vivaespanatapas"
"9 Sussex Terrace, Upper Leeson St., Dublin Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","Steakhouse","Irish","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"info@thesussex.ie",,,,,,,,,,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1943932","false","false","53.331326","-6.251652","The Sussex","770","+353 1 538 8100","$$ - $$$","2493","57","#51 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1943932-Reviews-The_Sussex-Dublin_County_Dublin.html","http://www.thesussex.ie/"
"20 Merrion Street Upper, Dublin D02 XH98 Ireland","Travelers' Choice 2020","2020","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","French","European","Steakhouse","Seafood","Japanese Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"info@pearl-brasserie.com",,,,,,,"870","720","1260","1080",,,"870","720","1260","1080",,,"870","720","1260","1080",,,"870","720","1290","1080",,,"870","720","1290","1080",,,"870","720","1290","1080",,,"786211","false","false","53.338326","-6.253351","Pearl Brasserie","1122","+353 1 661 3572","$$$$","2493","52","#46 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d786211-Reviews-Pearl_Brasserie-Dublin_County_Dublin.html","http://www.pearl-brasserie.com/"
"141 Baggot Street Lower, Dublin D02 KP64 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Steakhouse",,,,,,,,,,,,,,,,,"info@brookwooddublin.com","1260","780",,,,,"870","720","1290","1050",,,"870","720","1290","1050",,,"870","720","1290","1050",,,"870","720","1290","1050",,,"1320","720",,,,,"1320","1020",,,,,"6482548","false","false","53.337914","-6.252629","Brookwood","855","+353 1 661 9366","$$ - $$$","2493","53","#47 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d6482548-Reviews-Brookwood-Dublin_County_Dublin.html","http://brookwooddublin.com/"
"78 Camden Street, Dublin D02 C642 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Irish","Bar","Pub","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,"info@devittspub.ie","1470","630",,,,,"1440","630",,,,,"1440","630",,,,,"1440","630",,,,,"1440","630",,,,,"1440","630",,,,,"1440","630",,,,,"1596199","false","false","53.3355","-6.265297","Devitt's Pub","390","+353 1 475 3414","$","2493","60","#54 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1596199-Reviews-Devitt_s_Pub-Dublin_County_Dublin.html","http://www.devittspub.ie"
"51 Wellington Quay Temple Bar, Dublin D02 Ireland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1380","720",,,,,"1410","720",,,,,"1410","720",,,,,"10301565","false","false","53.345943","-6.263012","Eatokyo Noodles and Sushi Bar","326","+353 1 534 8576","$$ - $$$","2493","59","#53 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10301565-Reviews-Eatokyo_Noodles_and_Sushi_Bar-Dublin_County_Dublin.html","http://www.eatokyo.ie"
