"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Ny Adelgade 3, Copenhagen 1104 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Danish","Vegetarian Friendly",,,,,,,,,,,,,,"mail@restaurantfrank.dk",,,,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","720",,,,,"13108980","false","false","55.681114","12.58441","Frank","108","+45 38 41 41 37","$$ - $$$","2486","164","#141 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d13108980-Reviews-Frank-Copenhagen_Zealand.html","http://www.restaurantfrank.dk"
"Slagterboderne 1, Copenhagen 1716 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"info@patepate.dk",,,,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1799852","false","false","55.669167","12.558619","Pate Pate","1094","+45 39 69 55 57","$$ - $$$","2486","165","#142 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1799852-Reviews-Pate_Pate-Copenhagen_Zealand.html","http://www.patepate.dk/"
"Vesterbrogade 33, Copenhagen 1620 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Steakhouse","Barbecue","European","Danish","Gluten Free Options",,,,,,,,,,,,,"info@koedvesterbro.dk","1260","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"10021446","false","false","55.6728","12.558157","KoD Vesterbro","961","+45 88 77 20 80","$$ - $$$","2486","65","#58 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d10021446-Reviews-KoD_Vesterbro-Copenhagen_Zealand.html","http://restaurantkoed.dk/en/kodvesterbro/"
"Vandkunsten 8, Copenhagen 1467 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","Gastropub","Scandinavian","Danish","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,"puk@restaurantpuk.dk","1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"785704","false","false","55.676212","12.574179","Restaurant Puk","1754","+45 33 11 14 17","$$ - $$$","2486","163","#140 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d785704-Reviews-Restaurant_Puk-Copenhagen_Zealand.html","http://www.restaurantpuk.dk/"
"Store Strandstraede 21, Copenhagen 1255 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","European","Danish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"kitchen@theunionkitchen.dk","1080","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1440","480",,,,,"1440","480",,,,,"6755023","false","false","55.681255","12.589156","The Union Kitchen","862","+45 33 14 54 88","$$ - $$$","2486","169","#146 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6755023-Reviews-The_Union_Kitchen-Copenhagen_Zealand.html","http://theunionkitchen.dk"
"Frederiksholms Kanal 1, Copenhagen 1220 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Bar","Cafe","European","Scandinavian","Danish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"info@katz.dk","1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1440","540",,,,,"1560","540",,,,,"1560","540",,,,,"694941","false","false","55.675884","12.575304","Cafe Katz","360","+45 33 93 33 87","$$ - $$$","2486","168","#145 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d694941-Reviews-Cafe_Katz-Copenhagen_Zealand.html","http://www.cafe-katz.dk"
"Gammel Kongevej 27, St, Copenhagen 1610 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,,,,,,"kontakt@chez-bruno.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4187387","false","false","55.673634","12.555206","Chez Bruno","416","+45 33 23 46 77","$$ - $$$","2486","70","#63 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4187387-Reviews-Chez_Bruno-Copenhagen_Zealand.html","http://www.chez-bruno.com/"
"Julius Thomsens Gade 12, Copenhagen Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,"restaurant","European","Scandinavian","Danish","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,"info@restaurantradio.dk",,,,,,,,,,,,,"1440","1050",,,,,"1440","1050",,,,,"1440","1050",,,,,"900","720","1440","1050",,,"900","720","1440","1050",,,"2389863","false","false","55.682026","12.554082","Restaurant Radio","888","+45 25 10 27 33","$$$$","2486","67","#60 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2389863-Reviews-Restaurant_Radio-Copenhagen_Zealand.html","http://restaurantradio.dk/en/"
"Wildersgade 10B Christianhavn, Copenhagen 1408 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","European","Scandinavian","Danish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"kbh@kadeau.dk",,,,,,,,,,,,,"1200","1110",,,,,"1200","1110",,,,,"1200","1110",,,,,"1200","1110",,,,,"780","0","1230","1140",,,"3842483","false","false","55.672188","12.588876","Kadeau Copenhagen","306","+45 33 25 22 23","$$$$","2486","61","#55 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3842483-Reviews-Kadeau_Copenhagen-Copenhagen_Zealand.html","http://kadeau.dk/"
"Admiralgade 25, Copenhagen 1066 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Steakhouse","Barbecue","European","Danish","Gluten Free Options",,,,,,,,,,,,,"info@koedkbh.dk","1260","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"8153427","false","false","55.677498","12.582363","KoD Copenhagen","1143","+45 69 15 15 19","$$ - $$$","2486","71","#64 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8153427-Reviews-KoD_Copenhagen-Copenhagen_Zealand.html","http://restaurantkoed.dk/en/kod-copenhagen/"
"Helgolandsgade 16, Copenhagen 1653 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","Japanese","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"bento@uki.dk",,,,,,,,,,,,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"806721","false","false","55.67139","12.561472","BENTO Restaurant & Cocktail Bar","304","+45 88 71 46 46","$$ - $$$","2486","75","#67 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d806721-Reviews-BENTO_Restaurant_Cocktail_Bar-Copenhagen_Zealand.html","http://www.uki.dk"
"Amagerbrogade 145, Copenhagen 2300 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","European","Wine Bar","Vegetarian Friendly",,,,,,,,,,,,,,,"mail@totovinbar.dk",,,,,,,"1425","960",,,,,"1425","960",,,,,"1425","960",,,,,"1425","960",,,,,"1425","900",,,,,"1425","900",,,,,"12321722","false","false","55.65585","12.60989","Toto Vin & Spisebar","106","+45 30 48 36 22","$$ - $$$","2486","78","#70 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12321722-Reviews-Toto_Vin_Spisebar-Copenhagen_Zealand.html","http://totovinbar.dk/"
"Guldbergsgade 21, Copenhagen 2200 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,"1440","1050",,,,,"1440","1050",,,,,"1440","1050",,,,,"1440","1050",,,,,"1440","1050",,,,,"1440","1050",,,,,"758272","false","false","55.6919","12.557358","Kiin Kiin","833","+45 35 35 75 55","$$$$","2486","74","#66 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d758272-Reviews-Kiin_Kiin-Copenhagen_Zealand.html","http://www.kiin.dk/"
"Soender Boulevard 68 Koebenhavn V, Copenhagen 1720 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Cafe","European","Healthy","Scandinavian","Danish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"9814948","false","false","55.665863","12.550308","Mad & Kaffe","616","+45 31 35 08 80","$$ - $$$","2486","73","#65 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9814948-Reviews-Mad_Kaffe-Copenhagen_Zealand.html","http://madogkaffe.dk/"
"Jaegersborggade 57, Copenhagen 2200 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"mail@coffeecollective.dk","1140","480",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1140","480",,,,,"1923788","false","false","55.6921","12.54483","The Coffee Collective","338","+45 60 15 15 25","$$ - $$$","2486","72","#7 of 177 Quick Bites in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1923788-Reviews-The_Coffee_Collective-Copenhagen_Zealand.html","http://www.coffeecollective.dk/"
"Store Strandstraede 18B, Copenhagen 1255 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Italian","European","Wine Bar",,,,,,,,,,,,,,,"leon@nebbiolo-winebar.com","1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"8284067","false","false","55.681248","12.589292","Nebbiolo Winebar","153","+45 60 10 11 09","$$ - $$$","2486","80","#72 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8284067-Reviews-Nebbiolo_Winebar-Copenhagen_Zealand.html","http://www.nebbiolo-Winebar.com"
"Rysensteensgade 16, Copenhagen 1564 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","Italian","Mediterranean","European","Wine Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"lenoteca@lenoteca.dk",,,,,,,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"3242788","false","false","55.67104","12.574041","L'Enoteca di Mr. Brunello Restaurant & Wine Shop","236","+45 33 11 47 20","$$$$","2486","79","#71 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3242788-Reviews-L_Enoteca_di_Mr_Brunello_Restaurant_Wine_Shop-Copenhagen_Zealand.html","http://lenoteca.dk/"
"Torvegade 79, Copenhagen 1400 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","European","Scandinavian","Danish","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,"post@ravelinen.dk","960","690","1200","1050",,,"960","690","1260","1050",,,"960","690","1260","1050",,,"960","690","1260","1050",,,"960","690","1260","1050",,,"960","690","1260","1050",,,"960","690","1260","1050",,,"1168179","false","false","55.6704","12.595598","Restaurant Ravelinen","452","+45 32 96 20 45","$$ - $$$","2486","76","#68 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1168179-Reviews-Restaurant_Ravelinen-Copenhagen_Zealand.html","http://ravelinen.dk"
"Store Kongensgade 9 Backyard, Copenhagen Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"797245","false","false","55.68213","12.58526","Khun Juk Oriental","861","+45 33 32 30 50","$$ - $$$","2486","77","#69 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d797245-Reviews-Khun_Juk_Oriental-Copenhagen_Zealand.html","http://www.khunjuk.dk/"
"Ved Stranden 10, Copenhagen 1061 Denmark","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,,,"restaurant","Wine Bar","European",,,,,,,,,,,,,,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"3670836","false","false","55.677135","12.58137","Ved Stranden 10","170","+45 35 42 40 40","$$ - $$$","2486","160","#137 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3670836-Reviews-Ved_Stranden_10-Copenhagen_Zealand.html","http://www.vedstranden10.dk"
"Fiolstraede 10-12, Copenhagen Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011","restaurant","Cafe","European","Scandinavian","Danish","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"1320","600",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1380","540",,,,,"1380","600",,,,,"1873643","false","false","55.68034","12.573212","Paludan's Book & Cafe","1558","+45 33 15 06 75","$","2486","89","#9 of 177 Quick Bites in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1873643-Reviews-Paludan_s_Book_Cafe-Copenhagen_Zealand.html","http://paludan-cafe.dk/"
"Abel Cathrines Gade 21, Copenhagen 1654 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"info@ristorantebuono.dk",,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"12378715","false","false","55.671577","12.559257","Ristorante Buono","216","+45 33 25 40 10","$$ - $$$","2486","86","#77 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12378715-Reviews-Ristorante_Buono-Copenhagen_Zealand.html","http://ristorantebuono.dk"
"Gammeltorv 20, Copenhagen 1457 Denmark","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,"restaurant","Scandinavian","Danish",,,,,,,,,,,,,,,,,"960","720",,,,,"960","690",,,,,"960","690",,,,,"960","690",,,,,"960","690",,,,,"960","690",,,,,"960","690",,,,,"2706456","false","false","55.678246","12.572392","Cafe Gammel Torv","223","+45 33 12 87 86","$$ - $$$","2486","88","#79 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d2706456-Reviews-Cafe_Gammel_Torv-Copenhagen_Zealand.html","http://cafegammeltorv.dk"
