"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Hasenheide 10, 10967 Berlin Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Asian","Vietnamese","Vegetarian Friendly","Vegan Options",,,,,,,,,"info@hamycafe.de","1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"776308","false","false","52.487183","13.42186","Hamy Cafe","337","+49 30 61625959","$","6554","210","#179 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d776308-Reviews-Hamy_Cafe-Berlin.html","http://hamycafe.com/"
"Rudi-Dutschke-Str. 26, 10969 Berlin Germany","Travelers' Choice 2020","2020","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011","restaurant","Asian","Fusion","Vegetarian Friendly","Gluten Free Options",,,,,,,,,"office@tim-raue.com",,,,,,,,,,,,,"1260","1140",,,,,"795","0","1260","1140",,,"795","0","1260","1140",,,"795","0","1260","1140",,,"795","0","1260","1140",,,"1955982","false","false","52.50687","13.391629","Restaurant Tim Raue","1105","+49 30 25937930","$$$$","6554","54","#50 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1955982-Reviews-Restaurant_Tim_Raue-Berlin.html","http://tim-raue.com"
"Koethener Str. 28, 10963 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Asian","Indonesian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,"900","705","1290","1020",,,"900","705","1290","1020",,,"900","705","1290","1020",,,"900","705","1290","1020",,,"900","705","1290","1020",,,"1290","1020",,,,,"3422489","false","false","52.50418","13.376158","Mabuhay - Indonesian Restaurant","842","+49 30 2651867","$","6554","57","#53 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d3422489-Reviews-Mabuhay_Indonesian_Restaurant-Berlin.html","https://www.facebook.com/mabuhay.berlin/"
"Bergmannstr. 97, 10961 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@umami-restaurants.de","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"10791492","false","false","52.489613","13.390972","Umami","555","+49 30 68325085","$","6554","59","#55 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10791492-Reviews-Umami-Berlin.html","http://www.facebook.com/umamirestaurantxberg"
"Geisbergstr. 12, 10777 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","Asian","Vietnamese","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"ertugrul.ersoy@gmx.de","1320","1080",,,,,,,,,,,,,,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"718324","false","false","52.49752","13.340301","SAIGON and more ... Das Original ! Vietnamesisches Restaurant","1223","+49 30 23626090","$$ - $$$","6554","51","#48 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d718324-Reviews-SAIGON_and_more_Das_Original_Vietnamesisches_Restaurant-Berlin.html","http://www.saigonandmore.de/"
"Panoramastr. 1 beim Fernsehturm am Alexanderplatz, 10178 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"momotarotavern@gmail.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"12795861","false","false","52.52118","13.409697","momotaro tavern","794","+49 1521 5630210","$$ - $$$","6554","55","#51 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12795861-Reviews-Momotaro_tavern-Berlin.html","https://www.facebook.com/momotavern/"
"Torstr. 124, 10119 Berlin Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8471539","false","false","52.52962","13.400833","La Cantina","295","+49 176 64970952","$","6554","457","#407 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8471539-Reviews-La_Cantina-Berlin.html","http://la-cantina-berlin.de"
"Kastanienallee 94, 10435 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,"tischreservierung@pasta-passione.de","1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"1290","720",,,,,"3488960","false","false","52.53879","13.409965","Restaurant Pasta & Passione","237","+49 30 40500920","$$ - $$$","6554","368","#325 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d3488960-Reviews-Restaurant_Pasta_Passione-Berlin.html","https://pasta-passione.de"
"Kurfuerstendamm 161 161a, 10709 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Steakhouse","Barbecue","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,"info@block-house.de","1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"8736974","false","false","52.4998","13.306911","BLOCK HOUSE Am Adenauerplatz","464","+49 30 8919355","$$ - $$$","6554","216","#185 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8736974-Reviews-BLOCK_HOUSE_Am_Adenauerplatz-Berlin.html","http://www.block-house.de"
"Milastr. 2, 10437 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,"restaurant","Brazilian","South American","Grill","Vegetarian Friendly","Gluten Free Options",,,,,,,,"info@villa-rodizio.de","1440","960",,,,,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1020",,,,,"1440","1020",,,,,"1896433","false","false","52.545456","13.411536","Villa Rodizio","1410","+49 30 44046900","$$ - $$$","6554","211","#180 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1896433-Reviews-Villa_Rodizio-Berlin.html","http://www.villa-rodizio.de"
"Schuetzenstr. 5, 10117 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","French","European","Central European","Vegetarian Friendly","Gluten Free Options",,,,,,,,"info@entrecote.de","1440","1050",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","1050",,,,,"695649","false","false","52.508434","13.391057","Entrecote","1079","+49 30 20165496","$$$$","6554","219","#188 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d695649-Reviews-Entrecote-Berlin.html","http://www.entrecote.de/"
"Pannierstr. 54, 12047 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Pakistani","Vegetarian Friendly","Vegan Options","Halal","Gluten Free Options",,,,,,"sadhuberlin@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3692905","false","false","52.487545","13.431428","Sadhu 2","226","+49 30 95605198","$","6554","362","#319 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d3692905-Reviews-Sadhu_2-Berlin.html","http://sadhu-restaurant.com/"
"Xantener Str. 1, 10707 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,"restaurant","German","Bar","European","Central European","Vegetarian Friendly",,,,,,,,"mail@das-xantener-eck.de","1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"2093667","false","false","52.49881","13.307733","Xantener Eck","550","+49 30 8839014","$$ - $$$","6554","220","#189 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2093667-Reviews-Xantener_Eck-Berlin.html","http://www.das-xantener-eck.de"
"Schoeneberger Str. 16 Schöneberger Straße 16, 10963 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","German","Bar","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"brwhouse@brlo.de","1380","720",,,,,"1380","840",,,,,"1380","840",,,,,"1380","840",,,,,"1380","840",,,,,"1440","720",,,,,"1440","720",,,,,"10663177","false","false","52.499973","13.373534","Brlo Brwhouse","434","+49 30 55577606","$$ - $$$","6554","218","#187 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10663177-Reviews-Brlo_Brwhouse-Berlin.html","http://www.brlo-brwhouse.de/"
"Dircksenstrasse 94, 10178 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,"indian.village.berlin@gmail.com","1380","720",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","720",,,,,"13330159","false","false","52.518127","13.415675","Indian Village","138","+49 30 25765414","$$ - $$$","6554","366","#323 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13330159-Reviews-Indian_Village-Berlin.html","http://indian-village.berlin"
"Uhlandstr. 4, 10623 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,,"1500","930",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","930",,,,,"1347862","false","false","52.50722","13.325933","Latino","174","+49 30 3124046","$$ - $$$","6554","361","#318 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1347862-Reviews-Latino-Berlin.html","http://www.ristorante-latino.de/EnglischeKarte.html"
"Ackerstr. 29, 10115 Berlin Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pizza","European","Pub","Vegetarian Friendly",,,,,,,,"feedback.worldbar@brewdog.com","1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1560","600",,,,,"1560","600",,,,,"11854966","false","false","52.532753","13.395675","Brewdog","240","+49 30 48477770","$$ - $$$","6554","369","#326 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d11854966-Reviews-Brewdog-Berlin.html","http://www.brewdog.com/bars/worldwide/berlin-mitte"
"Knesebeckstr. 83, 10623 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,"aida-camillo@web.de","1380","960",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"954321","false","false","52.506912","13.32265","Aida","313","+49 30 31806750","$$ - $$$","6554","214","#183 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d954321-Reviews-Aida-Berlin.html","http://www.aida-ristorante.de"
"Pestalozzistr. 88, 10625 Berlin Germany","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"info@ristorante-biscotti.de",,,,,,,,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"958683","false","false","52.507866","13.311157","Biscotti","74","+49 30 3123937","$$ - $$$","6554","370","#327 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d958683-Reviews-Biscotti-Berlin.html","http://www.ristorante-biscotti.de/"
"Schluterstrasse 74 Charlottenburg, 10625 Berlin Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,,"info@lima-lima.de",,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1350","960",,,,,"1350","960",,,,,"9606173","false","false","52.50891","13.318178","LimaLima Cafe–Bistro Restaurant","83","+49 172 3122462","$$ - $$$","6554","367","#324 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d9606173-Reviews-LimaLima_Cafe_Bistro_Restaurant-Berlin.html","http://limalima.cafe/en"
"Kurfuerstendamm 212, 10719 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Vegetarian Friendly",,,,,,,,,,"info@burgerjoint.de","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"11873937","false","false","52.501915","13.325164","Tommi's Burger Joint, Kudamm","112","+49 30 37432927","$","6554","365","#21 of 150 Quick Bites in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d11873937-Reviews-Tommi_s_Burger_Joint_Kudamm-Berlin.html","http://www.burgerjoint.de/"
"Friedrichstr. 158 10117 Berlin, 10117 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"crackers@crackersberlin.com","1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"7392833","false","false","52.516537","13.388655","Crackers","432","+49 30 680730488","$$$$","6554","217","#186 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7392833-Reviews-Crackers-Berlin.html","http://crackersberlin.com/"
"Unter den Linden 35, 10117 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,"restaurant","International","German","European","Central European","Vegetarian Friendly",,,,,,,,"info@nante-eck.de","1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1513422","false","false","52.51693","13.388203","Nante Eck","907","+49 30 22487257","$$ - $$$","6554","363","#320 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1513422-Reviews-Nante_Eck-Berlin.html","http://www.nante-eck.de/"
"Mehringdamm 32, 10961 Berlin Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,"restaurant","Fast Food","Turkish","Middle Eastern","Grill","Vegetarian Friendly","Vegan Options","Halal",,,,,,"chantal@muschikreuzberg.de","1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"1635","600",,,,,"1560","600",,,,,"1341041","false","false","52.4937","13.388131","Mustafa's Gemuese Kebab","4337",,"$","6554","213","#182 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1341041-Reviews-Mustafa_s_Gemuese_Kebab-Berlin.html","https://www.facebook.com/mustafasgemuesekebab/?%20Locale2%20=%20de_DE"
