"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Davidstr. 3, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5603061","false","false","53.54699","9.963036","Zur Scharfen Ecke","56","+49 40 31794901","$","3226","315","#288 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5603061-Reviews-Zur_Scharfen_Ecke-Hamburg.html",
"Deichstr. 45, 20459 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","German","Vegetarian Friendly",,,,,,,,,,"1020","600",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1020","600",,,,,"1356039","false","false","53.54518","9.986822","Kolonialwaren Cafe am Fleet","53","+49 40 371253","$","3226","316","#289 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1356039-Reviews-Kolonialwaren_Cafe_am_Fleet-Hamburg.html","https://www.facebook.com/Kolonialwarenladen-Caf%C3%A9-am-Fleet-307066492665889/"
"Karolinenstr. 12, 20357 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,"centolire@t-online.de",,,,,,,"930","720","1380","1080",,,"930","720","1380","1080",,,"930","720","1380","1080",,,"930","720","1380","1080",,,"930","720","1380","1080",,,"1380","720",,,,,"1347830","false","false","53.558426","9.975457","Trattoria Cento Lire","137","+49 40 41359177","$$ - $$$","3226","330","#302 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1347830-Reviews-Trattoria_Cento_Lire-Hamburg.html","http://www.trattoriacentolire.de"
"Klosterwall 23, 20095 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,"restaurant@pane-e-tulipani.eu",,,,,,,"870","720","1500","1080",,,"870","720","1500","1080",,,"870","720","1500","1080",,,"870","720","1500","1080",,,"870","720","1500","1080",,,"1500","1080",,,,,"1467844","false","false","53.54843","10.006479","Pane e Tulipani","107","+49 40 80601688","$$ - $$$","3226","322","#295 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1467844-Reviews-Pane_e_Tulipani-Hamburg.html","http://www.pane-e-tulipani.eu/"
"Markusstr. 2, 20355 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese","Asian","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"lovinghut.hamburg@gmail.com",,,,,,,"900","690","1260","1050",,,"900","690","1260","1050",,,"900","690","1260","1050",,,"900","690","1260","1050",,,"900","690","1260","1050",,,"1290","1020",,,,,"2313269","false","false","53.55164","9.98036","Loving Hut","79","+49 172 4352263","$","3226","321","#294 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2313269-Reviews-Loving_Hut-Hamburg.html","http://www.lovinghut.de"
"Burchardstr. 16, 20095 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Chinese","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"5260512","false","false","53.549156","10.001553","Herr Kwong","107","+49 40 336806","$$ - $$$","3226","328","#300 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5260512-Reviews-Herr_Kwong-Hamburg.html","https://www.facebook.com/HerrKwong/"
"Reimarusstr. 17, 20459 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","Barbecue","Portuguese","European","Vegetarian Friendly",,,,,,"info@churrascaria-ofrango.de","1380","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1340332","false","false","53.545254","9.975306","Churrascaria O Frango","192","+49 40 31792011","$$ - $$$","3226","324","#297 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340332-Reviews-Churrascaria_O_Frango-Hamburg.html","http://www.churrascaria-ofrango.de/"
"Michaelisbruecke 3, 20459 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Cafe","Contemporary","Vegetarian Friendly",,,,,,,,,,,,,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1080","600",,,,,"2640327","false","false","53.549423","9.985111","Erste Liebe Bar","135","+49 40 36901808","$$ - $$$","3226","325","#21 of 252 Coffee & Tea in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2640327-Reviews-Erste_Liebe_Bar-Hamburg.html","http://www.ersteliebebar.de"
"Barmbeker Str. 70-72, 22303 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Spanish","Seafood","European","Vegetarian Friendly",,,,,,,,"info@pasalo-bien.de","1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"2140372","false","false","53.58917","10.015632","Pasalo Bien Restaurante","70","+49 40 87603466","$$ - $$$","3226","329","#301 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2140372-Reviews-Pasalo_Bien_Restaurante-Hamburg.html","http://www.pasalo-bien.de/"
"Grosser Grasbrook 9, 20457 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Seafood","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"info@musica-e.hamburg.de","1380","720",,,,,"900","690","1350","1020",,,"900","690","1350","1020",,,"900","690","1350","1020",,,"900","690","1350","1020",,,"900","690","1350","1020",,,"1380","720",,,,,"7722195","false","false","53.541508","9.993553","Musica E'","111","+49 40 30066222","$$ - $$$","3226","327","#299 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7722195-Reviews-Musica_E-Hamburg.html","http://www.Musica-e.Hamburg"
"Bei den St. Pauli-Landungsbruecken 3, 20359 Hamburg Germany","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,,,,,"restaurant","French","German","European","Vegetarian Friendly",,,,,,,,"info@block-braeu.de","1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"3171655","false","false","53.54551","9.969934","BLOCKBRAU","1106","+49 40 44405000","$$ - $$$","3226","326","#298 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d3171655-Reviews-BLOCKBRAU-Hamburg.html","http://www.block-braeu.de"
"Ballindamm 40 Europa Passage, 20095 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy","American","Fusion","Street Food","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"1200","660",,,,,"17673247","false","false","53.551556","9.995381","KINNELOA California Street Kitchen","40","+49 40 22659420","$","3226","323","#296 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d17673247-Reviews-KINNELOA_California_Street_Kitchen-Hamburg.html","http://www.kinneloa.de"
"Bahrenfelder Chaussee 29, 22761 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","Mediterranean","European","Central European","Vegetarian Friendly","Vegan Options",,,,,,"s_aynur@hotmail.de",,,,,,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"1380","1080",,,,,"5531755","false","false","53.56443","9.916525","Mokka","39","+49 40 4229338","$","3226","339","#311 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5531755-Reviews-Mokka-Hamburg.html","http://www.mokka-hamburg.de/"
"Karpfangerstr. 20, 20459 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Seafood","Mediterranean","European","Vegetarian Friendly",,,,,,,,"1320","1050",,,,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"1380","1020",,,,,"2721035","false","false","53.545338","9.976031","L'Ancora","183","+49 40 314473","$$ - $$$","3226","331","#303 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2721035-Reviews-L_Ancora-Hamburg.html","http://ristorante-lancora.eu"
"Papenhuder Str. 22, 22087 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","European","Greek","Mediterranean","Vegetarian Friendly","Vegan Options",,,,,,,"a.vezos@gmx.de","1320","960",,,,,"1380","1020",,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"6714002","false","false","53.566093","10.019592","Vezos","111","+49 40 22692692","$$ - $$$","3226","334","#306 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d6714002-Reviews-Vezos-Hamburg.html","http://www.vezos-restaurant.de"
"Mittelweg 26, 20148 Hamburg Germany","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,,,"restaurant","European","International","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4354680","false","false","53.568142","9.995454","Twenty Six","95","+49 40 55893773","$$$$","3226","335","#307 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4354680-Reviews-Twenty_Six-Hamburg.html","http://www.twentysix-restaurant.de"
"Muhlenkamp 8, 22303 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Tuscan","Northern-Italian","Central-Italian","Vegetarian Friendly","Gluten Free Options",,,,,,"Info@ristorante-pittarello.de","1350","1020",,,,,,,,,,,"900","720","1350","1020",,,"900","720","1350","1020",,,"900","720","1350","1020",,,"900","720","1350","1020",,,"1350","1020",,,,,"8745689","false","false","53.5803","10.012536","Ristorante Pittarello","59","+49 40 69456969","$$ - $$$","3226","338","#310 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8745689-Reviews-Ristorante_Pittarello-Hamburg.html","http://www.ristorante-pittarello.de/"
"Brucke 5, Bei Den St. Pauli Landungsbrucken Bei den St. Pauli, 20359 Hamburg Germany","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,,,"restaurant","American","Bar","European","Grill","Vegetarian Friendly",,,,,,,"sales@hardrockcafe-hh.com","1020","720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1020","720",,,,,"1020","720",,,,,"2271294","false","false","53.545773","9.967863","Hard Rock Cafe","1846","+49 40 30068480","$$ - $$$","3226","337","#309 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2271294-Reviews-Hard_Rock_Cafe-Hamburg.html","https://www.hardrockcafe.com/location/hamburg/#utm_source=rest_of_network&utm_medium=Yext&utm_campaign=Listings"
"Alter Steinweg 10, 20459 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Scandinavian","Cafe","European","Swedish","Vegetarian Friendly","Vegan Options",,,,,,"mail@karlsons.de","1020","600",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"1020","600",,,,,"1962984","false","false","53.55039","9.982117","Karlsons","72","+49 40 52598233","$$ - $$$","3226","356","#326 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1962984-Reviews-Karlsons-Hamburg.html","http://karlsons.de"
"Steindamm 43, 20099 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Mediterranean","Turkish","Middle Eastern","Vegetarian Friendly","Halal",,,,,,,"hamburg@oezurfa.de","1680","480",,,,,"1680","480",,,,,"1680","480",,,,,"1680","480",,,,,"1680","480",,,,,"1680","480",,,,,"1680","480",,,,,"4226553","false","false","53.554592","10.014511","OZ Urfa","128","+49 40 28055700","$","3226","333","#305 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4226553-Reviews-OZ_Urfa-Hamburg.html","https://www.facebook.com/Www.oezurfa.de/"
"Kleiner Schaeferkamp 21, 20357 Hamburg Germany","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Spanish","Vegetarian Friendly",,,,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1038981","false","false","53.567024","9.968775","El Toro","80","+49 40 459551","$$ - $$$","3226","332","#304 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1038981-Reviews-El_Toro-Hamburg.html","http://el-toro.de/"
"Schmilinskystr. 11, 20099 Hamburg Germany","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","European","Italian","Mediterranean","Contemporary","Vegetarian Friendly",,,,,,,"info@schmilinskyristorante.de",,,,,,,"870","720","1380","1080",,,"870","720","1380","1080",,,"870","720","1380","1080",,,"870","720","1380","1080",,,"870","720","1380","1080",,,"1380","1080",,,,,"959217","false","false","53.55959","10.011989","Schmilinsky Ristorante","94","+49 40 28804852","$$ - $$$","3226","340","#312 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d959217-Reviews-Schmilinsky_Ristorante-Hamburg.html","http://schmilinskyristorante.de"
"Admiralitatstrasse 77, 20459 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","German","International","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"966331","false","false","53.549294","9.984954","Gaststatte Marinehof","135","+49 37425 79","$$ - $$$","3226","256","#231 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d966331-Reviews-Gaststatte_Marinehof-Hamburg.html","http://www.marinehof.de/"
"Hallerstrasse 1, 20146 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,"1440","840",,,,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"900","720","1440","1080",,,"1440","840",,,,,"5776400","false","false","53.57305","9.978978","Maharani","74","+49 40 42949691","$$ - $$$","3226","361","#331 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5776400-Reviews-Maharani-Hamburg.html","http://maharani-hamburg.de/"
"Gefionstrasse 3 Behind the Neue Flora Musical Theatre, 22769 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Asian","Sri Lankan",,,,,,,,,,"kontakt@breitengrad-hh.de","1320","720",,,,,,,,,,,"900","720",,,,,"900","720","1320","990",,,"900","720","1320","990",,,"900","720","1380","990",,,"1380","720",,,,,"1038807","false","false","53.56402","9.950134","Breitengrad","112","+49 40 43189999","","3226","155","#141 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1038807-Reviews-Breitengrad-Hamburg.html","http://www.restaurant-breitengrad-hamburg.de"
"Papenhuder Str. 67, 22087 Hamburg Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Vegetarian Friendly","Vegan Options",,,,,,,,,"1320","1110",,,,,"840","720","1320","1110",,,,,,,,,"840","720","1320","1110",,,"840","720","1320","1110",,,"840","720","1320","1110",,,"1320","1110",,,,,"2014734","false","false","53.56859","10.01792","Akari","59","+49 40 2200803","$$ - $$$","3226","368","#338 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2014734-Reviews-Akari-Hamburg.html","http://www.restaurant-akari.de"
"Spritzenplatz 11, 22765 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,,,,,,,,,,,,"1380","1080",,,,,"1380","1080",,,,,"870","720","1380","1080",,,"1380","1080",,,,,"1380","1080",,,,,"8305915","false","false","53.551346","9.930999","Petit Amour","93","+49 40 30746556","$$$$","3226","369","#339 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8305915-Reviews-Petit_Amour-Hamburg.html","http://petitamour-hh.com/"
"Silbersackstr. 8, 20359 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","German","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,"kiezbaecker@email.de","900","420",,,,,"840","420",,,,,"840","420",,,,,"840","420",,,,,"840","420",,,,,"840","420",,,,,"900","420",,,,,"10125723","false","false","53.549145","9.959934","Der Kiezbaecker","268","+49 40 3194455","$","3226","6","#1 of 54 Bakeries in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10125723-Reviews-Der_Kiezbaecker-Hamburg.html","http://kiezbaecker.de"
"Turnerstrasse 9, 20357 Hamburg Germany","Travelers' Choice 2020","2020","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","International","German","European","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"moinmoin@philipps-restaurant.de",,,,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"8028535","false","false","53.558025","9.970912","Philipps Restaurant","808","+49 40 63735108","$$ - $$$","3226","8","#7 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8028535-Reviews-Philipps_Restaurant-Hamburg.html","http://www.philipps.restaurant"
"Zimmerstr. 54, 22085 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Central European","Vegetarian Friendly",,,,,,,,"Info@la-sorpresa.de","1320","780",,,,,"900","720","1440","1050",,,"900","720","1440","1050",,,"900","720","1440","1050",,,"900","720","1440","1050",,,"900","720","1440","1050",,,"1440","1050",,,,,"874902","false","false","53.57489","10.019861","la sorpresa","64","+49 40 98239698","$$ - $$$","3226","362","#332 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d874902-Reviews-La_sorpresa-Hamburg.html","http://www.la-sorpresa.de"
