"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Galvaniho 28, Bratislava 821 04 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood",,,,,,,,,,,,,,,,"info.easy-chopinbratislava@viennahouse.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3633230","false","false","48.16247","17.18203","Vienna House Easy Bratislava","26","+421 2/322 991 00","$$ - $$$","1180","461","#383 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d3633230-Reviews-Vienna_House_Easy_Bratislava-Bratislava_Bratislava_Region.html","http://www.viennahouse.com/en/easy-bratislava/the-hotel/overview.html"
"Hurbanovo namestie 6 Alize building, 2nd floor, Bratislava 811 03 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"restauracia@velkybata.sk","1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"8524555","false","false","48.14565","17.10748","Velky Bata","9","+421 2/206 205 04","$$ - $$$","1180","467","#389 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8524555-Reviews-Velky_Bata-Bratislava_Bratislava_Region.html","http://www.velkybata.sk/"
"Zamocka 8, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1320","510",,,"1320","510",,,"1320","510",,,"1320","510",,,"1320","510",,,"1320","600",,,"4770237","false","false","48.1434","17.09903","Restauracia pod hradom","10",,"","1180","468","#390 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770237-Reviews-Restauracia_pod_hradom-Bratislava_Bratislava_Region.html",
"Nam.Hraniciarov 20, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15137060","false","false","48.12005","17.1178","Petrzalske langose","5","+421 903 472 709","","1180","469","#10 of 15 Quick Bites in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15137060-Reviews-Petrzalske_langose-Bratislava_Bratislava_Region.html","https://www.facebook.com/Petr%C5%BEalsk%C3%A9-lango%C5%A1e-673718689318555/"
"Hviezdoslavovo namestie 15, Bratislava 811 01 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,"restaurant","Steakhouse","European","Central European","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,"rio@riorestaurant.sk","1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1515822","false","false","48.1412","17.106417","Rio Restaurant & Bar","440","+421 911 253 625","$$ - $$$","1180","55","#45 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d1515822-Reviews-Rio_Restaurant_Bar-Bratislava_Bratislava_Region.html","http://www.riorestaurant.sk"
"Zupne namestie 7, Bratislava 811 03 Slovakia","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","European","Eastern European","Central European","Vegan Options","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"restaurant@pulitzer.sk","1320","660",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","660",,,"2649275","false","false","48.145252","17.105865","Pulitzer","474","+421 948 116 316","$$ - $$$","1180","52","#42 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2649275-Reviews-Pulitzer-Bratislava_Bratislava_Region.html","http://www.pulitzer.sk/"
"Zamocka 16, Bratislava 811 01 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Central European","Russian","Vegetarian Friendly",,,,,,,,,,,,,,"samovar@samovar.sk","1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"5048796","false","false","48.144196","17.099161","Restauracia Samovar","76","+421 918 607 435","$$ - $$$","1180","51","#41 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d5048796-Reviews-Restauracia_Samovar-Bratislava_Bratislava_Region.html","http://www.samovar.sk/"
"Dvorakovo nabrezie 10, Bratislava 811 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Czech","Central European",,,,,,,,,,,,,"riverpark@kolkovna.sk","1440","660",,,"1440","660",,,"1440","660",,,"1440","660",,,"1440","660",,,"1440","660",,,"1440","660",,,"2405469","false","false","48.141502","17.088644","Kolkovna River Park","113","+421 2/323 543 85","$$ - $$$","1180","359","#297 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2405469-Reviews-Kolkovna_River_Park-Bratislava_Bratislava_Region.html","http://www.kolkovna.cz/en/kolkovna-river-park-15"
"Hviezdoslavovo namestie 3, Bratislava 811 02 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","International","European","Central European","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"korzo@korzorestaurant.sk","1320","660",,,"1380","600",,,"1380","600",,,"1380","600",,,"1380","600",,,"1440","600",,,"1440","660",,,"4769902","false","false","48.14154","17.10932","KORZO Cafe & Restaurant","221","+421 910 188 818","$$ - $$$","1180","58","#48 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769902-Reviews-KORZO_Cafe_Restaurant-Bratislava_Bratislava_Region.html","http://www.korzorestaurant.sk"
"Krizna 4066/3, Bratislava 811 07 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"patisserkaba@gmail.com","1200","600",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","480",,,"1200","600",,,"10847115","false","false","48.15243","17.120707","La Patisserka","17","+421 908 285 694","$$ - $$$","1180","357","#295 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10847115-Reviews-La_Patisserka-Bratislava_Bratislava_Region.html","http://lapatisserie.sk/kontakt/"
"Obchodna 55, Bratislava 811 02 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Bar","European","Eastern European","Central European","Vegetarian Friendly",,,,,,,,,,,,"usedliaka@gmail.com","1200","600",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1260","600",,,"3170623","false","false","48.148666","17.11265","U Sedliaka","237","+421 2/529 612 07","$","1180","60","#50 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d3170623-Reviews-U_Sedliaka-Bratislava_Bratislava_Region.html","http://www.usedliaka.sk"
"Venturska 9, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"697356","false","false","48.143185","17.106485","Zichy","123","+421 2/544 185 57","$$ - $$$","1180","356","#294 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d697356-Reviews-Zichy-Bratislava_Bratislava_Region.html","http://www.zichyrestaurant.sk"
"Venturska 10 Mozartov dom, Bratislava 81101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Central European",,,,,,,,,,,,,,"bar@fachbratislava.sk",,,,,,,,,,,,,"1440","1080",,,"1440","1080",,,,,,,"1440","1080",,,"13126097","false","false","48.14271","17.106586","Fach","10","+421 918 348 566","$$ - $$$","1180","351","#289 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13126097-Reviews-Fach-Bratislava_Bratislava_Region.html","http://fachbratislava.sk/bar/"
"Bajkalska 22 N 48.15360 E 17.14656, Bratislava 821 09 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,"cubes@cubes.sk","600","420",,,"1260","420",,,"1260","420",,,"1260","420",,,"1260","420",,,"1260","420",,,"600","420",,,"9858145","false","false","48.15335","17.14633","CUBES Restaurant","14","+421 905 220 010","$$ - $$$","1180","358","#296 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d9858145-Reviews-CUBES_Restaurant-Bratislava_Bratislava_Region.html","http://www.cubes.sk"
"Namestie SNP c. 8, Bratislava 811 02 Slovakia","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","Bar","European","Eastern European","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"1440","720",,,"1380","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"2202820","false","false","48.146393","17.110397","Bratislava Flag Ship Restaurant","1729","+421 907 227 754","$$ - $$$","1180","59","#49 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2202820-Reviews-Bratislava_Flag_Ship_Restaurant-Bratislava_Bratislava_Region.html","http://www.bratislavskarestauracia.sk/"
"Vajnorska 100 Polus city center, Bratislava 831 04 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European","Vegetarian Friendly",,,,,,,,,,,,,,"polus@flamender.sk","1260","660",,,"1260","480",,,"1260","480",,,"1260","480",,,"1260","480",,,"1260","480",,,"1260","660",,,"10632352","false","false","48.168236","17.13863","Flamender Restaurant Polus City Center","31","+421 948 797 741","$$ - $$$","1180","352","#290 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10632352-Reviews-Flamender_Restaurant_Polus_City_Center-Bratislava_Bratislava_Region.html","http://flamender.restaurant"
"Safarikovo namestie 4, Bratislava 822 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","Fast Food","Pub","Street Food","Vegetarian Friendly",,,,,,,,,,,"bistro@terrine.sk",,,,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"11824253","false","false","48.141323","17.116783","Terrine Bistro","11","+421 903 138 859","$$ - $$$","1180","354","#292 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11824253-Reviews-Terrine_Bistro-Bratislava_Bratislava_Region.html","http://www.facebook.com/meatstop/"
"Laurinska 5, Bratislava 811 01 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,"inonni@inonni.sk","1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"12501954","false","false","48.143322","17.109934","i Nonni Cremeria","112","+39 333 904 2189","$$ - $$$","1180","56","#46 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12501954-Reviews-I_Nonni_Cremeria-Bratislava_Bratislava_Region.html","http://inonni.sk/"
"Lazaretska 2, Bratislava 811 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Hungarian","European",,,,,,,,,,,,,,,,,,,,"930","660",,,"930","660",,,"930","660",,,"930","660",,,"930","660",,,,,,,"2015518","false","false","48.14791","17.11677","U Dvoch Levov","16","+421 2/529 674 15","$$ - $$$","1180","470","#391 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2015518-Reviews-U_Dvoch_Levov-Bratislava_Bratislava_Region.html",
"Dvorakovo nabrezie 6 Grand Hotel River Park Bratislava, Bratislava 81102 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Spanish",,,,,,,,,,,,,,,,"lobbylounge@grandriverpark.com","1500","480",,,"1500","480",,,"1500","480",,,"1500","480",,,"1560","480","1500","480","1560","480","1500","480","1500","480",,,"2692421","false","false","48.141537","17.090015","Lobby Lounge","7","+421 2/322 382 22","$$ - $$$","1180","464","#386 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2692421-Reviews-Lobby_Lounge-Bratislava_Bratislava_Region.html","http://www.grandriverpark.com"
"Gundulicova 1,, Bratislava 81105 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian",,,,,,,,,,,,,,,,,"1290","690",,,"1290","660",,,"1290","660",,,"1290","660",,,"1290","660",,,"1290","660",,,"1290","690",,,"21064866","false","false","48.149952","17.106367","Red Chilli, Indian Restaurant & Bar","13","+421 944 384 346","$$ - $$$","1180","360","#298 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d21064866-Reviews-Red_Chilli_Indian_Restaurant_Bar-Bratislava_Bratislava_Region.html",
"Hviezdoslavovo namestie 13, Bratislava 811 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,"info@nocu.sk","1200","720",,,"1320","660",,,"1320","660",,,"1320","660",,,"1560","660",,,"1440","660",,,"1440","720",,,"14672905","false","false","48.14108","17.10582","Nocu","13","+421 911 111 746","$$ - $$$","1180","355","#293 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d14672905-Reviews-Nocu-Bratislava_Bratislava_Region.html","https://www.nocu.sk/"
"Zidovska 7, Bratislava 811 01 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Chinese","Asian","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"jasmin.1@hotmail.com","1290","660",,,"1350","660",,,"1350","660",,,"1350","660",,,"1350","660",,,"1350","660",,,"1350","660",,,"740036","false","false","48.14272","17.103884","Jasmin","244","+421 2/544 151 82","$$ - $$$","1180","54","#44 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d740036-Reviews-Jasmin-Bratislava_Bratislava_Region.html","http://www.jasmin1.sk"
"Vysoka 22, Bratislava 811 06 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","Fast Food","International","European","Vegan Options","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"petite.creperie.bratislava@gmail.com","255","240",,,,,,,,,,,,,,,,,,,,,,,,,,,"10537476","false","false","48.14897","17.110996","Petite Creperie - take away crepes","73","+421 902 240 857","$","1180","53","#43 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10537476-Reviews-Petite_Creperie_take_away_crepes-Bratislava_Bratislava_Region.html","http://www.facebook.com/petite.creperie.bratislava"
"Most SNP, Bratislava 851 01 Slovakia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,,,"restaurant","European","Central European","Central Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,"reception@u-f-o.sk","1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"697355","false","false","48.136684","17.104671","UFO Restauracia","1078","+421 2/625 203 00","$$$$","1180","57","#47 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d697355-Reviews-UFO_Restauracia-Bratislava_Bratislava_Region.html","http://www.u-f-o.sk"
"Zabotova 2 Hotel Mercure, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,"h6840-fb@accor.com","1350","0",,,"1350","0",,,"1350","0",,,"1350","0",,,"1350","0",,,"1350","0",,,"1350","0",,,"4770226","false","false","48.156303","17.108055","Signature Restaurant, Bar & Lounge","23","+421 2/572 770 00","$$ - $$$","1180","269","#218 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770226-Reviews-Signature_Restaurant_Bar_Lounge-Bratislava_Bratislava_Region.html",
"Grosslingova 20, Bratislava 82108 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Healthy",,,,,,,,,,,,,,,"info@coffeein.sk","900","660",,,"1080","450",,,"1080","450",,,"1080","450",,,"1080","450",,,"1080","450",,,"780","540",,,"17840409","false","false","48.144123","17.116905","Coffeein Specialty Coffee Shop","6","+421 948 447 926","$","1180","411","#339 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17840409-Reviews-Coffeein_Specialty_Coffee_Shop-Bratislava_Bratislava_Region.html","http://www.coffeein.sk/"
"Obchodna 30, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"govindabratislava@gmail.com",,,,,"990","630",,,"990","630",,,"990","630",,,"990","630",,,"990","630",,,,,,,"1073344","false","false","48.14735","17.1102","Govinda","46","+421 911 947 108","$","1180","267","#217 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d1073344-Reviews-Govinda-Bratislava_Bratislava_Region.html","http://www.govinda-bratislava.sk"
"Mickiewiczova 9, Bratislava 811 07 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","International","Deli","Diner","Healthy",,,,,,,,,,,,,"kontakt@satoristage.eu","1200","840",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","840",,,"9880711","false","false","48.1501","17.11574","Satori Stage","7","+421 2/209 102 39","$$ - $$$","1180","515","#430 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d9880711-Reviews-Satori_Stage-Bratislava_Bratislava_Region.html","http://satoristage.eu/"
"Sedlarska 1, Bratislava 811 01 Slovakia","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","Pub",,,,,,,,,,,,,,"barrock@barrock.sk",,,,,,,,,,,,,"60","0","1620","1080","1680","1080",,,"1680","1080",,,"1440","1080",,,"2435379","false","false","48.143826","17.106981","Barrock","244","+421 2/544 700 06","$$ - $$$","1180","264","#215 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2435379-Reviews-Barrock-Bratislava_Bratislava_Region.html","http://www.barrock.sk/"
"Namestie SNP 8, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Central European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10400215","false","false","48.146202","17.109838","Franz Xavier Messerschmidt Cafe","36","+421 905 237 054","$$ - $$$","1180","268","#30 of 61 Dessert in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10400215-Reviews-Franz_Xavier_Messerschmidt_Cafe-Bratislava_Bratislava_Region.html","http://www.visitbratislava.com/places/franz-xavier-messerschmidt-coffee/"
"Panska 33, Bratislava 811 01 Slovakia","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Central European","International","Vegetarian Friendly",,,,,,,,,,,"info@sanmarten.sk","1380","690",,,"1380","690",,,"1380","690",,,"1380","690",,,"1380","690",,,"1380","690",,,"1380","690",,,"1595140","false","false","48.141613","17.105541","San Marten","150","+421 911 340 341","$$ - $$$","1180","208","#168 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d1595140-Reviews-San_Marten-Bratislava_Bratislava_Region.html","http://www.sanmarten.sk"
"Panska 6, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Eastern European","Central European","Bar","European",,,,,,,,,,,,,"verdict@verdict.sk","1260","720",,,"1320","660",,,"1320","660",,,"1320","660",,,"1380","660",,,"1380","660",,,"1320","720",,,"2196859","false","false","48.142624","17.108002","Verdict  Bar & Restaurant","186","+421 903 415 931","$$ - $$$","1180","266","#216 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d2196859-Reviews-Verdict_Bar_Restaurant-Bratislava_Bratislava_Region.html","http://www.verdict.sk"
