"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Nieuwe Spiegelstraat 62B, 1017 DH Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","European","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,"lisa_marinkovic@hotmail.nl","1020","540",,,,,"1050","540",,,,,,,,,,,"1050","540",,,,,"1050","540",,,,,"1050","540",,,,,"1050","540",,,,,"10133378","false","false","52.36325","4.888518","Stefs Bakery","152","+31 20 845 4741","$","4039","305","#19 of 142 Quick Bites in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10133378-Reviews-Stefs_Bakery-Amsterdam_North_Holland_Province.html","http://www.stefsbakery.nl"
"Weteringschans 157 017 SE Amsterdam, 1017 SE Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","Dutch","Cafe","Pub","Bar","European",,,,,,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1620","720",,,,,"1620","720",,,,,"2010072","false","false","52.359615","4.890167","Cafe Brecht","154","+31 20 627 2211","$$ - $$$","4039","277","#237 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2010072-Reviews-Cafe_Brecht-Amsterdam_North_Holland_Province.html","http://www.cafebrecht.nl/"
"Singel 504 Flowermarket, 1017 AX Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Dutch","Cafe","European","Vegan Options","Vegetarian Friendly",,,,,,,,"robvdk@ziggo.nl","1020","540",,,,,"1050","570",,,,,"1050","570",,,,,"1050","570",,,,,"1050","570",,,,,"1050","570",,,,,"1050","540",,,,,"2366888","false","false","52.366924","4.890529","Studio 2","320","+31 20 623 9136","$","4039","302","#12 of 174 Coffee & Tea in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2366888-Reviews-Studio_2-Amsterdam_North_Holland_Province.html","http://www.lunchcafe-studio2.nl"
"Javaplein 23, 1095 CJ Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2011","2011",,,,,"restaurant","Dutch","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@wildezwijnen.nl","960","720","1335","1080",,,"1335","1080",,,,,"1335","1080",,,,,"1335","1080",,,,,"1335","1080",,,,,"960","720","1335","1080",,,"960","720","1335","1080",,,"1930393","false","false","52.363705","4.940331","restaurant WILDE ZWIJNEN","475","+31 20 463 3043","$$ - $$$","4039","273","#233 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1930393-Reviews-Restaurant_WILDE_ZWIJNEN-Amsterdam_North_Holland_Province.html","http://www.wildezwijnen.nl"
"Vijzelstraat 97, 1017 HH Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@albacaro.nl","1350","1050",,,,,,,,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"2587625","false","false","52.363316","4.892138","Al Bacaro","381","+31 20 330 0673","$$ - $$$","4039","278","#238 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2587625-Reviews-Al_Bacaro-Amsterdam_North_Holland_Province.html","http://www.albacaro.nl"
"Bosboom Toussaintstraat 26, 1054 AS Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","Dutch","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"1470","540",,,,,"1470","540",,,,,"1470","540",,,,,"1470","540",,,,,"1470","540",,,,,"1470","540",,,,,"1470","540",,,,,"1572807","false","false","52.3659","4.876385","Cafe Toussaint","318","+31 20 685 0737","$$ - $$$","4039","272","#232 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1572807-Reviews-Cafe_Toussaint-Amsterdam_North_Holland_Province.html","http://www.cafe-toussaint.nl/"
"Vijzelgracht 1, 1017 HM Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Dutch","Bar","European","Pub","Vegetarian Friendly",,,,,,,,,"1380","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1620","720",,,,,"1620","720",,,,,"2198130","false","false","52.36205","4.891823","Myrabelle","277","+31 20 624 4109","$$ - $$$","4039","279","#239 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2198130-Reviews-Myrabelle-Amsterdam_North_Holland_Province.html","http://www.facebook.com/Cafe-Myrabelle-260547893987231/"
"Brouwersgracht 60, 1013 GX Amsterdam The Netherlands","Travelers' Choice 2020","2020","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011","restaurant","French","Dutch","European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@belhamel.nl","960","720","1320","1050",,,"960","720","1320","1050",,,"960","720","1320","1050",,,"960","720","1320","1050",,,"960","720","1320","1050",,,"960","720","1350","1050",,,"960","720","1350","1050",,,"696913","false","false","52.37939","4.892006","De Belhamel","1484","+31 20 622 1095","$$$$","4039","271","#231 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d696913-Reviews-De_Belhamel-Amsterdam_North_Holland_Province.html","http://www.belhamel.nl"
"Lijnbaansgracht 246, 1017 RK Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Bar","European","Dutch","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@indebuurt-amsterdam.nl","1500","960",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1500","1020",,,,,"1620","1020",,,,,"1620","960",,,,,"3331419","false","false","52.362957","4.884071","Cafe Restaurant In de Buurt","421","+31 20 616 4787","$$ - $$$","4039","275","#235 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3331419-Reviews-Cafe_Restaurant_In_de_Buurt-Amsterdam_North_Holland_Province.html","http://www.indebuurt-amsterdam.nl"
"Lange Leidsedwarsstraat 29, 1017 NG Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","American","Bar","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"info@bar-b.nl","1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1620","720",,,,,"1620","720",,,,,"6938399","false","false","52.364265","4.884239","Bar-B Burgers 'N' Beer Bar","519","+31 20 705 9631","$$ - $$$","4039","319","#276 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6938399-Reviews-Bar_B_Burgers_N_Beer_Bar-Amsterdam_North_Holland_Province.html","http://www.bar-b.nl"
"Reguliersdwarsstraat 125 Rembrandtplein, 1017 BL Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Steakhouse","Barbecue","European","Argentinean","Gluten Free Options",,,,,,,,"dohaeg@yahoo.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11916959","false","false","52.365868","4.895097","Steakhouse Tango Grill","302","+31 20 334 6692","$$ - $$$","4039","314","#271 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d11916959-Reviews-Steakhouse_Tango_Grill-Amsterdam_North_Holland_Province.html","http://tangosteakhouse.nl/"
"Lange Leidsedwarsstraat 25, 1017 NE Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Steakhouse","Barbecue","Argentinean","South American","Grill","Gluten Free Options",,,,,,,"b.restaurantlaluna@upcmail.nl","1440","780",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","780",,,,,"1440","780",,,,,"3813787","false","false","52.364357","4.884107","La Luna Steakhouse Grill","1087","+31 20 774 2537","$$ - $$$","4039","313","#270 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3813787-Reviews-La_Luna_Steakhouse_Grill-Amsterdam_North_Holland_Province.html","http://www.restaurantlaluna.nl"
"Houtmankade 9, 1013 MP Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Spanish","Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"info@pikoteo.nl","1440","720",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","720",,,,,"9704862","false","false","52.39005","4.885848","Pikoteo","205","+31 20 774 8940","$$ - $$$","4039","312","#269 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d9704862-Reviews-Pikoteo-Amsterdam_North_Holland_Province.html","http://www.pikoteo.nl"
"Kastelenstraat 105, 1082 EB Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Persian","Vegetarian Friendly","Vegan Options","Gluten Free Options","Halal",,,,,,,"info@restaurantrozengeur.nl","1320","1020",,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"12563465","false","false","52.32588","4.87924","Rozengeur","120","+31 20 235 7465","$$ - $$$","4039","316","#273 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12563465-Reviews-Rozengeur-Amsterdam_North_Holland_Province.html","http://www.restaurantrozengeur.nl"
"Kinkerstraat 228, 1053 EN Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Seafood","Spanish","Mediterranean","European","Catalan","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"info@restaurantbarceloneta.nl","1380","1020",,,,,,,,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"8076866","false","false","52.365654","4.866022","Barceloneta Gastro & Bar","215","+31 20 362 6221","$$ - $$$","4039","276","#236 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8076866-Reviews-Barceloneta_Gastro_Bar-Amsterdam_North_Holland_Province.html","http://restaurantbarceloneta.nl/"
"Warmoesstraat 129, 1012 JA Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Bar","European","Pub","International","Vegetarian Friendly",,,,,,,,"winston@winston.nl","1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1680","600",,,,,"1680","600",,,,,"3822361","false","false","52.37402","4.896271","Belushi's","464","+31 20 623 1380","$","4039","274","#234 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3822361-Reviews-Belushi_s-Amsterdam_North_Holland_Province.html","http://www.belushis.com/bars/amsterdam"
"Leidsekruisstraat 24, 1017 RJ Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,,,"restaurant","Dutch","European","Gastropub","Vegetarian Friendly",,,,,,,,,"info@eetcafekopvanjut.nl","1380","780",,,,,,,,,,,,,,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","780",,,,,"1515986","false","false","52.363525","4.88484","Kop van Jut","364","+31 20 320 7722","$$ - $$$","4039","320","#277 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1515986-Reviews-Kop_van_Jut-Amsterdam_North_Holland_Province.html","http://www.eetcafekopvanjut.nl"
"Kerkstraat 35, 1017 GB Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,"restaurant","Seafood","Mediterranean","European","Portuguese","Vegetarian Friendly",,,,,,,,"info@portugalia.nl","1380","780",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","780",,,,,"1007479","false","false","52.365734","4.885084","Restaurant Portugalia","317","+31 20 625 6490","$$ - $$$","4039","318","#275 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1007479-Reviews-Restaurant_Portugalia-Amsterdam_North_Holland_Province.html","http://www.portugalia.nl/"
"Haarlemmerstraat 9, 1013 EH Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","French","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,,"reserveringen@bistrotneuf.nl","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"2054448","false","false","52.379417","4.893804","Bistrot Neuf","726","+31 20 400 3210","$$ - $$$","4039","280","#240 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2054448-Reviews-Bistrot_Neuf-Amsterdam_North_Holland_Province.html","http://www.bistrotneuf.nl/"
"Willemsparkweg 178, 1071 HV Amsterdam The Netherlands","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly","Vegan Options",,,,,,,,"willemsparkweg@depizzabakkers.nl","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"14396598","false","false","52.355927","4.869998","De Pizzabakkers Willemsparkweg","94","+31 20 235 5556","$$ - $$$","4039","108","#94 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d14396598-Reviews-De_Pizzabakkers_Willemsparkweg-Amsterdam_North_Holland_Province.html","https://www.depizzabakkers.nl/vestigingen/#willemsparkweg"
"Tweede Anjeliersdwarsstraat 6HS, 1015 NT Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Tuscan","Central-Italian","Vegetarian Friendly",,,,,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"10071792","false","false","52.377735","4.881479","La Maschera Lillotatini","615","+31 20 420 0767","$$ - $$$","4039","104","#91 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10071792-Reviews-La_Maschera_Lillotatini-Amsterdam_North_Holland_Province.html","http://www.lamaschera.nl"
